index,Term,LoanStatus,BorrowerRate,ProsperRating (Alpha),ListingCategory (numeric),EmploymentStatus,DelinquenciesLast7Years,StatedMonthlyIncome,TotalProsperLoans,LoanOriginalAmount,LoanOriginationDate,Recommendations,Investors
43668,36,Completed,0.093,A,Debt Consolidation,Employed,0.0,7083.333333,0.0,20000,2013-12-06,0,1
43672,36,Completed,0.2786,E,Debt Consolidation,Employed,0.0,6908.25,1.0,4000,2013-03-06,0,8
43673,60,Completed,0.2867,D,Debt Consolidation,Employed,0.0,3416.666667,0.0,10000,2012-09-17,0,7
43675,12,Completed,0.0499,AA,Other,Full-time,0.0,8333.333333,0.0,7500,2011-04-15,0,29
43676,36,Defaulted,0.3435,E,Debt Consolidation,Employed,8.0,6408.333333,0.0,3000,2010-10-27,0,70
43682,36,Completed,0.3199,E,Other,Employed,0.0,2500.0,0.0,6000,2011-05-26,0,150
43686,36,Completed,0.0585,AA,Other,Full-time,0.0,6666.666667,0.0,1234,2010-01-26,1,65
43693,36,Completed,0.35,HR,Debt Consolidation,Full-time,4.0,1666.666667,1.0,2500,2009-12-23,0,40
43695,60,Completed,0.201,D,Other,Employed,0.0,8333.333333,0.0,6000,2013-11-27,0,2
43717,36,Completed,0.13,C,Debt Consolidation,Full-time,0.0,1500.0,1.0,2000,2010-06-07,2,130
43719,36,Completed,0.2324,D,Debt Consolidation,Other,0.0,1541.666667,1.0,15000,2012-08-28,0,27
43721,36,Completed,0.2049,C,Debt Consolidation,Employed,0.0,5750.0,0.0,15000,2012-01-31,0,1
43722,36,Defaulted,0.2599,D,Other,Employed,18.0,5416.666667,0.0,7000,2011-05-12,0,164
43725,36,Completed,0.3199,E,Debt Consolidation,Employed,3.0,4916.666667,0.0,7500,2011-10-13,0,3
43731,36,Defaulted,0.3177,HR,Other,Not employed,0.0,0.0,0.0,4000,2012-05-15,0,74
43733,36,Defaulted,0.2552,D,Debt Consolidation,Employed,7.0,4041.666667,0.0,6500,2012-01-19,0,37
43734,36,Completed,0.3199,HR,Debt Consolidation,Self-employed,0.0,3750.0,0.0,4000,2011-07-22,0,9
43736,36,Defaulted,0.3199,HR,Business,Self-employed,0.0,16666.666667,0.0,4000,2011-11-10,0,47
43738,60,Completed,0.2045,C,Debt Consolidation,Employed,0.0,5416.666667,0.0,9000,2013-09-25,0,7
43742,36,Defaulted,0.2511,D,Auto,Employed,11.0,3583.333333,0.0,4000,2011-12-16,0,5
43746,36,Defaulted,0.2049,C,Other,Employed,2.0,6945.083333,0.0,6000,2012-03-20,0,107
43752,12,Completed,0.1033,B,Other,Employed,0.0,3583.333333,0.0,4000,2013-03-13,0,94
43756,36,Defaulted,0.3149,E,Debt Consolidation,Employed,0.0,3750.0,0.0,7500,2011-11-22,0,8
43757,36,Completed,0.2049,C,Debt Consolidation,Employed,0.0,4166.666667,0.0,4000,2012-01-11,0,55
43759,12,Completed,0.0608,A,Home Improvement,Employed,0.0,7500.0,0.0,3495,2012-02-24,0,52
43764,36,Completed,0.102,A,Debt Consolidation,Full-time,0.0,3000.0,0.0,8000,2010-06-16,0,229
43766,60,Completed,0.18,C,Debt Consolidation,Employed,0.0,3750.0,0.0,10000,2013-09-25,0,1
43768,60,Completed,0.2293,C,Debt Consolidation,Employed,0.0,5416.666667,1.0,4400,2012-03-02,0,48
43781,36,Completed,0.3177,HR,Other,Employed,1.0,3333.333333,0.0,2000,2012-03-07,0,4
43785,36,Completed,0.2499,D,Other,Employed,0.0,3916.666667,0.0,8000,2012-07-10,0,92
43786,36,Defaulted,0.072,AA,Other,Full-time,0.0,5166.666667,0.0,2000,2009-11-20,0,83
43793,36,Completed,0.1902,C,Debt Consolidation,Employed,20.0,5971.166667,1.0,8000,2012-05-29,0,23
43803,36,Completed,0.2625,D,Debt Consolidation,Full-time,0.0,2575.0,2.0,4000,2010-03-31,0,124
43806,60,Defaulted,0.2899,D,Debt Consolidation,Employed,0.0,5000.0,0.0,8000,2011-04-25,0,123
43807,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,5916.666667,0.0,4000,2012-06-12,0,8
43816,36,Completed,0.1038,A,Debt Consolidation,Full-time,0.0,7833.333333,0.0,10000,2010-04-08,0,256
43823,36,Defaulted,0.3199,E,Auto,Employed,1.0,3416.666667,0.0,4000,2011-02-15,0,64
43826,36,Completed,0.089,A,Home Improvement,Employed,0.0,9166.666667,0.0,3500,2011-04-05,0,69
43827,36,Completed,0.2699,D,Debt Consolidation,Not employed,0.0,0.0,0.0,3500,2011-09-27,0,28
43831,36,Completed,0.1899,C,Debt Consolidation,Employed,8.0,3166.666667,0.0,9000,2013-02-28,0,137
43833,36,Defaulted,0.3177,HR,Debt Consolidation,Employed,9.0,3750.0,0.0,4000,2012-07-17,0,82
43837,36,Completed,0.0765,AA,Business,Employed,2.0,7916.666667,1.0,15000,2010-12-02,0,350
43839,36,Completed,0.1449,B,Business,Employed,0.0,4583.333333,0.0,2000,2012-01-30,0,20
43841,36,Completed,0.1818,HR,Home Improvement,Full-time,17.0,6500.0,1.0,1000,2009-09-29,0,2
43843,36,Completed,0.3199,HR,Other,Employed,0.0,6666.666667,0.0,4000,2011-08-31,0,5
43867,36,Completed,0.2255,C,Other,Part-time,0.0,1666.666667,0.0,1000,2010-05-11,0,50
43871,60,Completed,0.1694,B,Debt Consolidation,Employed,0.0,8583.333333,0.0,25000,2013-02-13,0,437
43878,36,Defaulted,0.3134,HR,Home Improvement,Employed,9.0,2.916667,1.0,2000,2013-03-07,0,43
43881,36,Defaulted,0.3435,E,Debt Consolidation,Employed,20.0,5919.75,0.0,7000,2010-09-22,0,222
43882,36,Completed,0.3435,E,Auto,Employed,4.0,4333.333333,1.0,1500,2010-11-16,0,32
43883,36,Completed,0.1449,B,Debt Consolidation,Employed,0.0,10125.0,0.0,15000,2011-02-03,0,337
43887,36,Completed,0.0935,A,Debt Consolidation,Full-time,4.0,3750.0,1.0,5500,2010-01-25,0,150
43891,36,Completed,0.2575,D,Other,Employed,0.0,4333.333333,2.0,3500,2010-08-24,1,70
43892,36,Completed,0.1799,B,Debt Consolidation,Employed,0.0,9083.333333,0.0,15000,2011-10-14,0,301
43898,36,Completed,0.139,A,Debt Consolidation,Employed,0.0,4166.666667,0.0,7500,2011-09-30,0,67
43902,60,Completed,0.2209,C,Debt Consolidation,Employed,0.0,5000.0,0.0,15000,2013-05-15,0,25
43909,36,Defaulted,0.1799,B,Other,Employed,5.0,2916.666667,0.0,6000,2011-11-10,0,45
43910,12,Completed,0.1576,C,Auto,Employed,0.0,2278.0,0.0,3000,2012-07-30,0,58
43913,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,2166.666667,0.0,4000,2012-04-26,0,25
43917,60,Completed,0.2398,C,Debt Consolidation,Employed,2.0,3077.0,0.0,6000,2012-10-24,0,75
43918,60,Completed,0.2099,C,Home Improvement,Employed,0.0,4666.666667,0.0,7500,2013-05-08,0,68
43919,36,Defaulted,0.3199,HR,Debt Consolidation,Employed,0.0,2500.0,0.0,4000,2011-08-31,0,27
43926,36,Completed,0.35,E,Debt Consolidation,Full-time,0.0,3583.333333,1.0,2000,2010-06-29,0,23
43927,36,Defaulted,0.2599,D,Debt Consolidation,Other,0.0,3500.0,0.0,12000,2011-03-31,0,185
43930,36,Completed,0.2625,D,Other,Full-time,24.0,3500.0,0.0,3900,2010-04-21,0,112
43931,36,Defaulted,0.2599,D,Debt Consolidation,Not employed,12.0,0.0,0.0,3500,2011-11-10,0,51
43935,60,Defaulted,0.1551,A,Other,Employed,0.0,11250.0,0.0,25000,2012-06-29,0,199
43943,12,Completed,0.1897,D,Other,Employed,0.0,302.0,0.0,2000,2012-07-20,0,7
43946,60,Completed,0.1396,A,Auto,Employed,0.0,3333.333333,0.0,17500,2012-02-28,0,271
43947,36,Completed,0.15,C,Business,Self-employed,0.0,3400.0,0.0,3700,2010-06-21,1,39
43950,36,Defaulted,0.2932,E,Other,Not employed,0.0,0.0,1.0,4000,2012-12-20,0,94
43955,36,Completed,0.1469,B,Debt Consolidation,Employed,0.0,3166.666667,1.0,5500,2012-06-21,0,116
43968,36,Completed,0.2724,HR,Other,Full-time,0.0,2083.333333,1.0,2000,2010-07-15,0,118
43971,36,Completed,0.2499,D,Business,Employed,1.0,13083.333333,0.0,15000,2012-06-08,0,35
43981,36,Defaulted,0.1995,D,Debt Consolidation,Self-employed,0.0,2916.666667,0.0,1500,2009-09-16,0,49
43983,60,Defaulted,0.2468,C,Other,Employed,0.0,16666.666667,0.0,13000,2012-02-28,0,16
43986,36,Completed,0.1626,B,Other,Employed,0.0,3299.166667,0.0,2000,2012-07-25,0,7
43991,36,Completed,0.3177,HR,Other,Other,0.0,500.0,0.0,2000,2012-01-13,0,22
43992,36,Defaulted,0.2999,E,Other,Employed,0.0,4166.666667,1.0,2000,2012-03-14,0,10
43998,12,Completed,0.0608,A,Other,Employed,0.0,17083.333333,0.0,3500,2012-02-23,0,72
44005,36,Completed,0.0766,AA,Debt Consolidation,Employed,0.0,20833.333333,0.0,12000,2013-10-08,0,232
44009,36,Completed,0.1153,A,Debt Consolidation,Employed,0.0,4815.25,2.0,4500,2013-01-18,0,78
44010,36,Completed,0.0839,AA,Other,Full-time,0.0,2083.333333,3.0,10000,2013-01-28,0,176
44011,36,Defaulted,0.3073,E,Debt Consolidation,Self-employed,0.0,8333.333333,1.0,7500,2011-12-14,0,37
44012,60,Completed,0.2997,D,Debt Consolidation,Self-employed,0.0,5833.333333,0.0,10000,2012-02-08,0,2
44013,36,Completed,0.0839,AA,Debt Consolidation,Employed,0.0,45833.333333,0.0,15000,2012-11-08,0,105
44017,36,Completed,0.34,E,Debt Consolidation,Full-time,0.0,2791.666667,2.0,1000,2009-10-13,0,29
44025,36,Defaulted,0.2899,E,Auto,Employed,0.0,5166.666667,1.0,4500,2011-05-18,0,22
44027,36,Completed,0.315,D,Home Improvement,Full-time,0.0,2833.333333,1.0,3000,2010-06-15,0,54
44030,36,Completed,0.3177,HR,Home Improvement,Employed,0.0,6400.0,0.0,4000,2012-03-21,0,14
44038,36,Completed,0.2599,D,Debt Consolidation,Employed,0.0,3833.333333,0.0,10000,2011-10-28,0,46
44045,36,Completed,0.2699,D,Debt Consolidation,Full-time,0.0,2166.666667,0.0,5000,2011-08-25,0,45
44048,36,Completed,0.1095,A,Debt Consolidation,Employed,0.0,15750.0,0.0,15000,2011-01-18,0,319
44051,36,Defaulted,0.3199,E,Business,Self-employed,0.0,5166.666667,0.0,7500,2011-07-26,0,5
44056,36,Completed,0.1999,C,Other,Employed,0.0,1300.0,0.0,5000,2011-01-26,0,103
44065,36,Defaulted,0.3177,HR,Other,Employed,28.0,3000.0,0.0,3000,2012-03-23,0,7
44067,12,Completed,0.1672,D,Other,Employed,0.0,4666.666667,1.0,2000,2012-05-31,0,18
44069,36,Completed,0.092,A,Debt Consolidation,Full-time,0.0,3750.0,2.0,4600,2010-07-01,0,85
44072,36,Completed,0.3149,E,Other,Employed,0.0,6941.666667,0.0,7500,2011-10-27,0,60
44079,36,Completed,0.1499,B,Auto,Employed,0.0,3166.666667,0.0,4000,2011-05-11,0,87
44081,36,Completed,0.0999,A,Other,Employed,0.0,4500.0,0.0,3000,2012-02-29,0,25
44098,36,Completed,0.2049,C,Other,Employed,0.0,4000.0,0.0,2100,2012-01-31,0,46
44103,36,Completed,0.1949,C,Other,Employed,0.0,4500.0,0.0,11415,2011-04-14,0,159
44106,36,Completed,0.0825,AA,Auto,Employed,0.0,5583.333333,0.0,10000,2010-10-22,0,252
44113,36,Completed,0.0745,AA,Home Improvement,Full-time,0.0,3333.333333,1.0,4500,2010-02-12,0,215
44119,12,Completed,0.0929,A,Debt Consolidation,Full-time,23.0,3916.666667,1.0,2500,2011-08-17,0,62
44127,60,Completed,0.1199,AA,Debt Consolidation,Employed,0.0,29166.666667,0.0,20886,2011-07-19,0,348
44130,36,Defaulted,0.2712,E,Debt Consolidation,Self-employed,0.0,5833.333333,0.0,4000,2013-02-27,0,71
44135,36,Defaulted,0.3199,HR,Debt Consolidation,Employed,0.0,1900.0,0.0,4000,2011-05-23,0,27
44139,36,Completed,0.1664,B,Debt Consolidation,Employed,0.0,3500.0,0.0,2000,2011-12-05,0,44
44140,36,Completed,0.2635,D,Debt Consolidation,Full-time,1.0,6666.666667,2.0,3500,2009-10-02,1,104
44141,36,Completed,0.1193,D,Debt Consolidation,Full-time,0.0,2916.666667,0.0,7000,2010-07-19,0,1
44143,36,Completed,0.16,C,Other,Full-time,0.0,4816.666667,1.0,1800,2009-10-27,0,158
44152,36,Completed,0.2099,C,Debt Consolidation,Employed,1.0,3166.666667,0.0,5400,2012-09-19,0,76
44160,36,Completed,0.149,B,Home Improvement,Employed,5.0,8603.666667,0.0,3500,2011-01-19,0,60
44163,60,Defaulted,0.287,D,Home Improvement,Employed,0.0,2250.0,0.0,13000,2012-07-02,0,181
44175,36,Completed,0.3199,HR,Other,Self-employed,0.0,6250.0,0.0,3000,2011-08-19,0,49
44176,36,Completed,0.2999,E,Debt Consolidation,Employed,0.0,3916.666667,1.0,3500,2012-04-03,0,57
44185,36,Completed,0.3199,HR,Auto,Employed,0.0,2083.333333,0.0,4000,2011-08-25,0,24
44189,36,Completed,0.2537,D,Debt Consolidation,Employed,12.0,7603.333333,1.0,4000,2011-12-02,0,81
44196,36,Defaulted,0.3199,E,Debt Consolidation,Other,22.0,2666.666667,0.0,5500,2011-04-29,0,73
44197,36,Completed,0.3177,HR,Business,Employed,0.0,5916.666667,0.0,4000,2012-06-29,0,15
44205,60,Defaulted,0.3049,D,Business,Employed,0.0,6435.0,0.0,12998,2011-08-12,0,217
44211,36,Completed,0.0799,AA,Debt Consolidation,Employed,0.0,2916.666667,3.0,4000,2011-11-18,0,81
44214,36,Defaulted,0.3177,HR,Debt Consolidation,Employed,0.0,4706.0,0.0,4000,2012-05-04,0,40
44224,36,Completed,0.083,AA,Business,Full-time,0.0,6400.0,1.0,5000,2010-04-22,0,218
44232,60,Defaulted,0.2262,C,Debt Consolidation,Employed,1.0,2916.666667,2.0,8000,2012-11-14,0,80
44238,60,Completed,0.1999,C,Debt Consolidation,Employed,0.0,6250.0,1.0,15000,2011-05-24,0,299
44242,36,Completed,0.2775,D,Debt Consolidation,Full-time,5.0,5416.666667,1.0,7500,2010-12-20,0,67
44244,36,Defaulted,0.2511,D,Debt Consolidation,Employed,0.0,9083.333333,0.0,10000,2011-12-22,0,5
44246,36,Completed,0.061,AA,Debt Consolidation,Full-time,0.0,3500.0,1.0,3350,2010-02-02,0,104
44247,36,Completed,0.2379,D,Debt Consolidation,Employed,0.0,1666.666667,0.0,2000,2013-11-05,0,2
44253,36,Completed,0.3177,HR,Business,Full-time,0.0,9166.666667,1.0,4000,2012-12-10,0,71
44266,36,Completed,0.1899,C,Debt Consolidation,Full-time,0.0,2833.333333,1.0,6500,2011-05-26,0,36
44267,36,Defaulted,0.0655,AA,Debt Consolidation,Employed,0.0,6666.666667,0.0,7000,2011-03-28,0,130
44272,60,Defaulted,0.0899,AA,Auto,Employed,5.0,9750.0,2.0,12600,2011-03-11,0,25
44274,36,Completed,0.1559,B,Debt Consolidation,Not employed,0.0,0.0,1.0,5000,2012-01-17,0,72
44278,36,Completed,0.0649,AA,Debt Consolidation,Employed,0.0,10416.666667,0.0,6500,2012-01-31,0,146
44286,60,Completed,0.2333,C,Debt Consolidation,Employed,0.0,4083.333333,0.0,10000,2012-12-19,0,164
44289,60,Completed,0.1874,C,Business,Employed,53.0,2250.0,2.0,4000,2013-08-30,0,1
44297,36,Completed,0.199,C,Debt Consolidation,Full-time,0.0,3416.666667,0.0,3000,2010-08-03,0,81
44298,36,Completed,0.1639,B,Debt Consolidation,Employed,0.0,6000.0,0.0,9000,2013-03-04,0,114
44303,36,Completed,0.08,AA,Other,Employed,0.0,5000.0,0.0,4000,2010-10-04,0,197
44307,36,Completed,0.14,B,Debt Consolidation,Full-time,0.0,9500.0,0.0,6000,2010-01-26,0,230
44308,36,Defaulted,0.0974,A,Other,Other,16.0,3600.0,0.0,12400,2012-09-12,0,176
44309,60,Completed,0.1699,B,Other,Employed,0.0,8333.333333,0.0,8000,2011-04-19,0,150
44317,36,Completed,0.2775,D,Debt Consolidation,Employed,0.0,3750.0,1.0,7000,2010-12-22,0,104
44319,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,4166.666667,0.0,3000,2012-07-16,0,20
44325,36,Completed,0.322,E,Debt Consolidation,Employed,0.0,4166.666667,0.0,4500,2011-01-05,0,70
44332,36,Completed,0.2487,D,Home Improvement,Employed,0.0,6250.0,1.0,7000,2012-01-06,0,96
44333,36,Defaulted,0.3199,HR,Debt Consolidation,Employed,7.0,2833.333333,0.0,4000,2011-10-27,0,4
44334,36,Completed,0.3177,HR,Debt Consolidation,Employed,0.0,10000.0,0.0,4000,2012-03-13,0,60
44337,36,Completed,0.2625,D,Other,Full-time,0.0,2944.75,0.0,4800,2010-04-19,0,141
44342,36,Completed,0.071,AA,Other,Full-time,0.0,550.0,0.0,1000,2010-05-20,0,37
44345,36,Defaulted,0.2699,D,Business,Self-employed,2.0,1666.666667,0.0,7483,2011-10-17,0,159
44346,36,Completed,0.234,C,Debt Consolidation,Employed,0.0,1500.0,0.0,5000,2010-11-18,0,146
44347,36,Completed,0.092,A,Business,Part-time,0.0,1583.333333,0.0,2500,2010-03-23,0,83
44351,36,Defaulted,0.3177,HR,Auto,Self-employed,0.0,2500.0,0.0,4000,2012-04-20,0,37
44352,36,Defaulted,0.2205,C,Debt Consolidation,Full-time,0.0,2750.0,1.0,6800,2011-11-15,0,102
44359,60,Completed,0.1551,A,Debt Consolidation,Employed,0.0,3409.416667,0.0,9000,2012-07-13,0,20
44362,60,Completed,0.3049,D,Other,Employed,0.0,4333.333333,0.0,15000,2011-07-29,0,129
44363,60,Completed,0.2085,B,Business,Employed,8.0,4525.0,0.0,15000,2012-06-25,0,274
44365,36,Completed,0.0974,A,Home Improvement,Employed,0.0,11666.666667,0.0,20000,2012-08-27,0,216
44369,36,Completed,0.3424,HR,Debt Consolidation,Full-time,15.0,2500.0,1.0,1000,2010-03-01,0,18
44372,36,Completed,0.0799,AA,Other,Employed,1.0,3666.25,1.0,14000,2011-10-12,0,283
44377,36,Completed,0.2492,D,Other,Employed,10.0,6000.0,0.0,10000,2013-01-09,0,113
44381,36,Completed,0.35,HR,Business,Employed,0.0,3333.333333,0.0,1500,2010-10-25,0,42
44383,36,Completed,0.1399,B,Other,Employed,0.0,2833.333333,0.0,15000,2011-03-31,0,312
44384,36,Defaulted,0.35,E,Debt Consolidation,Full-time,6.0,4083.333333,1.0,1500,2009-09-10,0,26
44396,36,Completed,0.2498,D,Auto,Full-time,8.0,4166.666667,2.0,1200,2010-12-14,0,26
44398,36,Completed,0.2124,C,Debt Consolidation,Employed,0.0,6083.333333,0.0,5000,2013-08-12,0,1
44399,36,Completed,0.35,E,Debt Consolidation,Full-time,1.0,5000.0,0.0,4500,2010-04-27,0,37
44400,12,Defaulted,0.0958,B,Other,Other,0.0,3381.0,0.0,2000,2012-03-28,0,39
44409,36,Completed,0.275,D,Debt Consolidation,Employed,0.0,6416.666667,0.0,4000,2010-10-06,0,91
44411,36,Defaulted,0.149,B,Other,Employed,7.0,5000.0,0.0,5000,2010-12-15,0,111
44414,36,Defaulted,0.3199,E,Other,Other,0.0,3700.0,0.0,2000,2011-03-25,0,4
44415,36,Completed,0.1874,C,Debt Consolidation,Employed,0.0,3552.416667,1.0,4000,2012-03-16,0,78
44416,36,Completed,0.0799,AA,Home Improvement,Employed,0.0,9500.0,1.0,7950,2011-10-27,0,64
44421,36,Completed,0.2699,D,Debt Consolidation,Employed,5.0,8500.0,0.0,7500,2011-02-17,0,156
44422,36,Completed,0.0899,A,Debt Consolidation,Employed,0.0,10833.333333,1.0,3000,2012-02-02,0,41
44428,36,Defaulted,0.2969,E,Other,Not employed,0.0,0.0,0.0,4000,2012-09-17,0,6
44439,36,Completed,0.14,B,Debt Consolidation,Employed,0.0,3003.0,2.0,9200,2010-10-20,0,157
44443,36,Completed,0.17,D,Home Improvement,Employed,5.0,1800.0,1.0,1000,2010-11-23,0,70
44452,36,Defaulted,0.3099,E,Debt Consolidation,Employed,0.0,5166.666667,1.0,3800,2011-08-03,0,55
44455,36,Completed,0.0974,A,Home Improvement,Employed,0.0,12083.333333,2.0,7000,2012-09-28,0,93
44459,36,Completed,0.3199,E,Debt Consolidation,Employed,0.0,12083.333333,0.0,4500,2011-08-18,0,6
44469,36,Completed,0.1679,B,Debt Consolidation,Employed,0.0,10833.333333,0.0,10000,2012-10-24,0,77
44471,36,Completed,0.1249,A,Other,Employed,0.0,14166.666667,3.0,6000,2013-04-12,0,75
44474,36,Defaulted,0.1899,C,Business,Employed,0.0,6011.666667,0.0,4000,2013-08-06,0,6
44477,36,Completed,0.1485,B,Debt Consolidation,Full-time,22.0,10833.333333,1.0,9500,2010-07-06,0,252
44481,60,Completed,0.2398,C,Debt Consolidation,Employed,0.0,3552.416667,2.0,8871,2013-01-15,0,99
44482,36,Completed,0.3199,HR,Business,Employed,0.0,1250.0,0.0,2876,2011-06-30,0,22
44484,36,Completed,0.092,A,Auto,Full-time,0.0,5750.0,0.0,6000,2010-05-21,0,324
44486,36,Defaulted,0.1621,B,Debt Consolidation,Employed,3.0,5375.0,0.0,4000,2011-12-28,0,6
44491,36,Completed,0.1899,C,Other,Employed,0.0,5416.666667,2.0,7000,2011-06-14,0,83
44497,12,Completed,0.1576,C,Debt Consolidation,Employed,0.0,2083.333333,0.0,5000,2012-06-25,0,70
44501,60,Completed,0.119,A,Other,Employed,0.0,5590.0,0.0,10300,2011-03-14,0,204
44507,36,Defaulted,0.3177,HR,Debt Consolidation,Employed,7.0,2916.666667,0.0,3000,2012-10-23,0,63
44508,36,Completed,0.3199,E,Debt Consolidation,Not employed,0.0,0.0,0.0,7500,2011-07-21,0,29
44513,60,Completed,0.287,D,Debt Consolidation,Employed,0.0,4000.0,0.0,12500,2012-06-07,0,25
44522,60,Completed,0.3304,E,Debt Consolidation,Employed,3.0,7750.0,1.0,4000,2012-07-03,0,7
44523,36,Defaulted,0.3177,HR,Other,Not employed,0.0,0.0,0.0,4000,2012-04-11,0,33
44530,36,Completed,0.102,A,Debt Consolidation,Full-time,0.0,5250.0,1.0,7500,2010-02-17,0,250
44532,60,Defaulted,0.3304,E,Debt Consolidation,Employed,1.0,4083.333333,1.0,7500,2011-12-21,0,9
44534,36,Completed,0.274,D,Debt Consolidation,Full-time,0.0,13333.333333,0.0,9300,2010-02-17,0,358
44540,36,Completed,0.3199,E,Debt Consolidation,Self-employed,0.0,1500.0,0.0,4000,2011-08-31,0,5
44542,36,Completed,0.2199,D,Debt Consolidation,Employed,0.0,6500.0,2.0,2000,2011-04-06,0,36
44551,60,Defaulted,0.2468,C,Home Improvement,Employed,0.0,5916.666667,0.0,15000,2012-02-22,0,320
44554,36,Completed,0.3435,E,Business,Self-employed,0.0,4583.333333,0.0,7000,2010-11-04,0,153
44556,36,Completed,0.3127,HR,Debt Consolidation,Employed,0.0,3583.333333,0.0,4000,2011-12-12,0,7
44562,36,Defaulted,0.3199,HR,Debt Consolidation,Employed,5.0,3500.0,0.0,4000,2011-06-29,0,26
44564,36,Completed,0.26,E,Other,Full-time,1.0,4166.666667,2.0,3000,2010-06-02,0,72
44565,36,Defaulted,0.1874,C,Other,Employed,0.0,2000.0,1.0,10000,2012-04-17,0,92
44569,36,Completed,0.2699,E,Other,Employed,15.0,4166.666667,0.0,10000,2013-09-17,0,39
44579,60,Defaulted,0.261,D,Home Improvement,Employed,0.0,2333.333333,1.0,15000,2012-06-27,0,148
44581,36,Completed,0.275,D,Business,Full-time,0.0,10416.666667,0.0,10000,2010-10-05,0,253
44582,60,Completed,0.1101,AA,Debt Consolidation,Employed,0.0,7750.0,2.0,20000,2013-01-04,0,439
44584,60,Defaulted,0.2498,C,Debt Consolidation,Employed,0.0,9166.666667,0.0,15000,2012-09-19,0,27
44590,60,Completed,0.2039,B,Home Improvement,Employed,0.0,5666.666667,1.0,15000,2012-08-01,0,187
44596,36,Completed,0.3199,E,Debt Consolidation,Employed,0.0,3954.416667,0.0,5000,2011-04-05,0,58
44599,36,Defaulted,0.2699,D,Debt Consolidation,Employed,0.0,2500.0,0.0,5000,2011-01-31,0,17
44601,36,Completed,0.3199,E,Business,Self-employed,0.0,2500.0,0.0,2000,2011-08-24,0,45
44602,36,Completed,0.2958,E,Other,Other,0.0,1250.0,0.0,2500,2012-05-07,0,28
44609,36,Defaulted,0.3177,HR,Other,Employed,0.0,4583.333333,0.0,4000,2012-10-03,0,25
44614,36,Completed,0.248,E,Debt Consolidation,Full-time,0.0,5000.0,1.0,2500,2010-04-08,1,89
44615,36,Completed,0.075,AA,Debt Consolidation,Full-time,0.0,8583.333333,0.0,2600,2010-08-20,0,216
44617,36,Completed,0.1254,A,Other,Employed,0.0,6750.0,0.0,5000,2011-12-08,0,95
44618,36,Defaulted,0.3199,E,Home Improvement,Retired,34.0,5500.0,0.0,7500,2011-03-07,0,176
44624,36,Completed,0.0599,AA,Home Improvement,Full-time,0.0,10000.0,1.0,2000,2011-04-27,0,42
44625,36,Completed,0.1399,B,Business,Employed,3.0,5000.0,0.0,7000,2011-03-10,0,146
44627,36,Completed,0.1799,B,Other,Employed,12.0,7750.0,0.0,5000,2011-08-26,0,98
44633,60,Completed,0.1845,B,Home Improvement,Full-time,10.0,9583.333333,2.0,5000,2012-02-14,0,66
44640,36,Defaulted,0.201,C,Other,Full-time,0.0,13750.0,0.0,15000,2009-09-08,0,555
44645,36,Defaulted,0.316,E,Business,Employed,2.0,2916.666667,1.0,7500,2011-11-15,0,29
44646,36,Completed,0.1679,B,Debt Consolidation,Employed,0.0,1583.333333,0.0,3000,2012-10-24,0,31
44650,36,Completed,0.149,B,Debt Consolidation,Other,0.0,4500.0,0.0,11500,2011-01-07,0,219
44651,12,Defaulted,0.2399,D,Debt Consolidation,Employed,8.0,4166.666667,0.0,4000,2011-03-30,0,44
44656,12,Completed,0.1749,C,Other,Full-time,0.0,4666.666667,1.0,2000,2011-07-07,0,29
44659,60,Completed,0.1399,B,Debt Consolidation,Employed,0.0,8652.666667,0.0,35000,2013-10-09,0,1
44660,36,Defaulted,0.3435,E,Debt Consolidation,Employed,0.0,2000.0,0.0,7500,2010-10-28,0,163
44664,36,Completed,0.1609,B,Debt Consolidation,Employed,0.0,36250.0,2.0,10000,2011-12-07,0,186
44665,60,Completed,0.1899,B,Debt Consolidation,Employed,0.0,7416.666667,0.0,8575,2011-09-02,0,141
44672,36,Defaulted,0.35,E,Other,Full-time,16.0,2083.333333,1.0,2500,2010-01-26,0,30
44673,36,Completed,0.1734,C,Debt Consolidation,Self-employed,0.0,6666.666667,1.0,2000,2012-10-16,0,36
44680,36,Completed,0.345,D,Business,Not employed,0.0,0.0,1.0,4500,2010-03-09,0,71
